u,v,y
133,64,1
133,65,1
133,66,1
133,67,1
133,68,1
133,69,0
133,70,1
133,71,1
133,72,1
133,73,1
133,74,1
133,75,1
133,76,1
133,77,1
133,78,1
133,79,1
133,80,1
133,81,0
133,82,1
133,83,1
133,84,1
133,85,1
133,86,0
133,87,0
133,88,1
133,89,1
133,90,0
133,91,0
133,92,0
133,93,1
133,94,0
133,95,1
133,96,1
133,97,0
133,98,1
133,99,1
133,100,1
133,101,1
133,102,0
133,103,1
133,104,0
133,105,1
133,106,0
133,107,0
133,108,1
133,109,1
133,110,0
133,111,1
133,112,1
133,113,1
133,114,1
133,115,1
133,116,0
133,117,0
133,118,1
133,119,1
133,120,1
133,121,1
133,122,1
133,123,1
133,124,0
133,125,0
133,126,1
133,127,1
133,128,1
133,129,1
133,130,1
133,131,1
133,132,2
133,133,1
133,134,0
133,135,0
133,136,1
133,137,1
133,138,1
133,139,1
133,140,1
133,141,0
133,142,1
133,143,0
133,144,1
133,145,1
133,146,1
133,147,1
133,148,1
133,149,1
133,150,1
133,151,1
133,152,1
133,153,1
133,154,1
133,155,1
133,156,1
133,157,1
133,158,1
133,159,0
133,160,1
133,161,1
133,162,1
133,163,1
133,164,1
133,165,1
133,166,0
133,167,1
133,168,1
133,169,1
133,170,1
133,171,1
133,172,1
133,173,1
133,174,1
133,175,1
133,176,1
133,177,1
133,178,1
133,179,1
133,180,0
133,181,1
133,182,1
133,183,1
133,184,1
133,185,1
133,186,1
133,187,1
133,188,0
133,189,1
133,190,1
133,191,1
133,192,1
133,193,0
133,194,1
133,195,1
133,196,1
133,197,0
133,198,1
133,199,0
133,200,1
134,1,1
134,2,1
134,3,1
134,4,1
134,5,1
134,6,1
134,7,1
134,8,0
134,9,0
134,10,0
134,11,1
134,12,1
134,13,1
134,14,0
134,15,2
134,16,0
134,17,1
134,18,1
134,19,1
134,20,0
134,21,1
134,22,1
134,23,1
134,24,1
134,25,0
134,26,2
134,27,1
134,28,0
134,29,1
134,30,1
134,31,0
134,32,0
134,33,1
134,34,1
134,35,1
134,36,1
134,37,1
134,38,1
134,39,1
134,40,1
134,41,1
134,42,0
134,43,1
134,44,1
134,45,1
134,46,1
134,47,1
134,48,1
134,49,0
134,50,1
134,51,1
134,52,1
134,53,1
134,54,1
134,55,1
134,56,1
134,57,1
134,58,2
134,59,1
134,60,1
134,61,1
134,62,1
134,63,1
134,64,1
134,65,1
134,66,1
134,67,1
134,68,1
134,69,1
134,70,0
134,71,1
134,72,1
134,73,1
134,74,1
134,75,1
134,76,1
134,77,1
134,78,1
134,79,1
134,80,1
134,81,1
134,82,1
134,83,1
134,84,0
134,85,1
134,86,1
134,87,1
134,88,0
134,89,1
134,90,1
134,91,1
134,92,1
134,93,1
134,94,1
134,95,1
134,96,1
134,97,1
134,98,1
134,99,1
134,100,1
134,101,1
134,102,1
134,103,0
134,104,0
134,105,1
134,106,0
134,107,1
134,108,0
134,109,1
134,110,1
134,111,1
134,112,0
134,113,1
134,114,0
134,115,1
134,116,1
134,117,2
134,118,1
134,119,1
134,120,1
134,121,0
134,122,1
134,123,1
134,124,1
134,125,0
134,126,1
134,127,1
134,128,0
134,129,1
134,130,1
134,131,1
134,132,1
134,133,1
134,134,0
134,135,0
134,136,1
134,137,1
134,138,1
134,139,2
134,140,1
134,141,0
134,142,1
134,143,1
134,144,0
134,145,1
134,146,1
134,147,1
134,148,1
134,149,1
134,150,1
134,151,1
134,152,0
134,153,0
134,154,1
134,155,1
134,156,1
134,157,1
134,158,1
134,159,1
134,160,1
134,161,1
134,162,1
134,163,1
134,164,1
134,165,0
134,166,1
134,167,1
134,168,1
134,169,2
134,170,0
134,171,1
134,172,1
134,173,1
134,174,1
134,175,1
134,176,1
134,177,1
134,178,1
134,179,1
134,180,1
134,181,1
134,182,1
134,183,2
134,184,1
134,185,1
134,186,1
134,187,1
134,188,0
134,189,1
134,190,0
134,191,1
134,192,1
134,193,1
134,194,1
134,195,0
134,196,1
134,197,1
134,198,1
134,199,0
134,200,1
135,1,2
135,2,1
135,3,1
135,4,1
135,5,1
135,6,0
135,7,1
135,8,1
135,9,1
135,10,1
135,11,0
135,12,1
135,13,1
135,14,1
135,15,1
135,16,1
135,17,1
135,18,0
135,19,1
135,20,1
135,21,0
135,22,0
135,23,1
135,24,1
135,25,1
135,26,1
135,27,1
135,28,0
135,29,0
135,30,1
135,31,1
135,32,1
135,33,0
135,34,1
135,35,1
135,36,0
135,37,1
135,38,1
135,39,1
135,40,2
135,41,0
135,42,0
135,43,1
135,44,1
135,45,0
135,46,1
135,47,1
135,48,1
135,49,1
135,50,1
135,51,0
135,52,1
135,53,1
135,54,1
135,55,1
135,56,1
135,57,1
135,58,1
135,59,1
135,60,1
135,61,1
135,62,1
135,63,1
135,64,1
135,65,0
135,66,1
135,67,1
135,68,1
135,69,1
135,70,1
135,71,1
135,72,1
135,73,1
135,74,1
135,75,1
135,76,1
135,77,0
135,78,1
135,79,0
135,80,1
135,81,1
135,82,1
135,83,0
135,84,1
135,85,0
135,86,1
135,87,1
135,88,1
135,89,0
135,90,1
135,91,1
135,92,1
135,93,1
135,94,1
135,95,1
135,96,1
135,97,1
135,98,1
135,99,0
135,100,1
135,101,1
135,102,1
135,103,1
135,104,1
135,105,1
135,106,1
135,107,0
135,108,1
135,109,1
135,110,0
135,111,1
135,112,0
135,113,1
135,114,1
135,115,0
135,116,1
135,117,1
135,118,1
135,119,1
135,120,1
135,121,1
135,122,1
135,123,1
135,124,1
135,125,1
135,126,1
135,127,0
135,128,1
135,129,1
135,130,1
135,131,0
135,132,1
135,133,1
135,134,1
135,135,0
135,136,0
135,137,1
135,138,0
135,139,0
135,140,1
135,141,1
135,142,1
135,143,1
135,144,1
135,145,1
135,146,1
135,147,0
135,148,1
135,149,1
135,150,1
135,151,1
135,152,0
135,153,1
135,154,1
135,155,0
135,156,0
135,157,1
135,158,0
135,159,0
135,160,1
135,161,0
135,162,0
135,163,1
135,164,0
135,165,1
135,166,1
135,167,0
135,168,1
135,169,1
135,170,1
135,171,1
135,172,1
135,173,0
135,174,1
135,175,1
135,176,1
135,177,1
135,178,1
135,179,1
135,180,1
135,181,0
135,182,1
135,183,1
135,184,1
135,185,1
135,186,0
135,187,1
135,188,1
135,189,1
135,190,1
135,191,1
135,192,1
135,193,1
135,194,1
135,195,1
135,196,0
135,197,0
135,198,0
135,199,1
135,200,1
136,1,0
136,2,1
136,3,1
136,4,1
136,5,1
136,6,0
136,7,0
136,8,0
136,9,1
136,10,1
136,11,1
136,12,1
136,13,1
136,14,1
136,15,1
136,16,1
136,17,1
136,18,0
136,19,1
136,20,1
136,21,1
136,22,1
136,23,2
136,24,0
136,25,1
136,26,1
136,27,1
136,28,1
136,29,1
136,30,1
136,31,1
136,32,1
136,33,1
136,34,0
136,35,1
136,36,1
136,37,1
136,38,1
136,39,0
136,40,1
136,41,0
136,42,1
136,43,1
136,44,1
136,45,1
136,46,1
136,47,1
136,48,1
136,49,1
136,50,1
136,51,0
136,52,1
136,53,0
136,54,1
136,55,1
136,56,1
136,57,1
136,58,0
136,59,0
136,60,1
136,61,1
136,62,1
136,63,0
136,64,1
136,65,0
136,66,0
136,67,1
136,68,1
136,69,1
136,70,1
136,71,1
136,72,1
136,73,1
136,74,2
136,75,1
136,76,1
136,77,0
136,78,0
136,79,1
136,80,1
136,81,1
136,82,1
136,83,0
136,84,1
136,85,0
136,86,1
136,87,1
136,88,1
136,89,1
136,90,1
136,91,0
136,92,1
136,93,2
136,94,1
136,95,2
136,96,0
136,97,0
136,98,1
136,99,1
136,100,1
136,101,0
136,102,0
136,103,0
136,104,0
136,105,1
136,106,1
136,107,0
136,108,1
136,109,0
136,110,1
136,111,1
136,112,1
136,113,2
136,114,1
136,115,1
136,116,1
136,117,1
136,118,1
136,119,1
136,120,0
136,121,1
136,122,1
136,123,1
136,124,1
136,125,0
136,126,1
136,127,0
136,128,1
136,129,1
136,130,2
136,131,1
136,132,0
136,133,1
136,134,0
136,135,1
136,136,1
136,137,1
136,138,0
136,139,1
136,140,1
136,141,0
136,142,1
136,143,1
136,144,0
136,145,1
136,146,1
136,147,1
136,148,0
136,149,0
136,150,0
136,151,0
136,152,1
136,153,1
136,154,1
136,155,1
136,156,1
136,157,1
136,158,1
136,159,1
136,160,0
136,161,1
136,162,0
136,163,1
136,164,1
136,165,0
136,166,1
136,167,0
136,168,1
136,169,1
136,170,0
136,171,1
136,172,1
136,173,0
136,174,0
136,175,1
136,176,1
136,177,0
136,178,1
136,179,0
136,180,1
136,181,0
136,182,1
136,183,0
136,184,0
136,185,0
136,186,1
136,187,1
136,188,1
136,189,1
136,190,1
136,191,2
136,192,1
136,193,0
136,194,1
136,195,1
136,196,1
136,197,1
136,198,1
136,199,0
136,200,2
137,1,1
137,2,1
137,3,1
137,4,1
137,5,1
137,6,1
137,7,1
137,8,1
137,9,1
137,10,1
137,11,1
137,12,1
137,13,1
137,14,1
137,15,1
137,16,1
137,17,1
137,18,1
137,19,0
137,20,0
137,21,1
137,22,0
137,23,1
137,24,1
137,25,1
137,26,0
137,27,1
137,28,1
137,29,1
137,30,1
137,31,1
137,32,0
137,33,0
137,34,0
137,35,1
137,36,0
137,37,1
137,38,0
137,39,1
137,40,0
137,41,1
137,42,1
137,43,1
137,44,1
137,45,0
137,46,1
137,47,1
137,48,1
137,49,0
137,50,1
137,51,1
137,52,1
137,53,1
137,54,1
137,55,1
137,56,0
137,57,1
137,58,1
137,59,1
137,60,1
137,61,1
137,62,0
137,63,1
137,64,1
137,65,1
137,66,1
137,67,0
137,68,1
137,69,1
137,70,1
137,71,1
137,72,1
137,73,1
137,74,1
137,75,1
137,76,1
137,77,1
137,78,1
137,79,0
137,80,1
137,81,1
137,82,1
137,83,0
137,84,1
137,85,1
137,86,1
137,87,1
137,88,0
137,89,1
137,90,1
137,91,1
137,92,0
137,93,1
137,94,0
137,95,0
137,96,0
137,97,1
137,98,1
137,99,1
137,100,1
137,101,1
137,102,1
137,103,1
137,104,1
137,105,1
137,106,1
137,107,1
137,108,1
137,109,1
137,110,1
137,111,1
137,112,1
137,113,1
137,114,1
137,115,0
137,116,0
137,117,1
137,118,1
137,119,1
137,120,1
137,121,1
137,122,1
137,123,0
137,124,1
137,125,1
137,126,1
137,127,0
137,128,1
137,129,1
137,130,0
137,131,0
137,132,1
137,133,0
137,134,1
137,135,1
137,136,1
137,137,1
137,138,1
137,139,1
137,140,1
137,141,1
137,142,1
137,143,1
137,144,1
137,145,0
137,146,1
137,147,0
137,148,1
137,149,1
137,150,0
137,151,1
137,152,1
137,153,0
137,154,1
137,155,1
137,156,1
137,157,1
137,158,1
137,159,1
137,160,1
137,161,1
137,162,1
137,163,1
137,164,2
137,165,1
137,166,1
137,167,1
137,168,1
137,169,1
137,170,1
137,171,1
137,172,1
137,173,0
137,174,1
137,175,1
137,176,1
137,177,1
137,178,1
137,179,1
137,180,0
137,181,1
137,182,1
137,183,1
137,184,1
137,185,1
137,186,1
137,187,1
137,188,1
137,189,1
137,190,1
137,191,1
137,192,0
137,193,1
137,194,0
137,195,1
137,196,0
137,197,0
137,198,1
137,199,1
137,200,1
138,1,1
138,2,1
138,3,1
138,4,1
138,5,1
138,6,1
138,7,1
138,8,1
138,9,1
138,10,1
138,11,1
138,12,0
138,13,1
138,14,1
138,15,2
138,16,1
138,17,1
138,18,0
138,19,1
138,20,1
138,21,1
138,22,1
138,23,1
138,24,1
138,25,1
138,26,0
138,27,1
138,28,1
138,29,1
138,30,1
138,31,1
138,32,1
138,33,1
138,34,1
138,35,0
138,36,1
138,37,1
138,38,1
138,39,1
138,40,0
138,41,1
138,42,1
138,43,1
138,44,0
138,45,1
138,46,0
138,47,1
138,48,1
138,49,1
138,50,1
138,51,1
138,52,1
138,53,0
138,54,1
138,55,1
138,56,1
138,57,0
138,58,1
138,59,1
138,60,0
138,61,0
138,62,1
138,63,2
138,64,0
138,65,1
138,66,1
138,67,1
138,68,1
138,69,1
138,70,0
138,71,1
138,72,1
138,73,1
138,74,1
138,75,1
138,76,1
138,77,1
138,78,1
138,79,0
138,80,1
138,81,0
138,82,1
138,83,0
138,84,1
138,85,1
138,86,1
138,87,0
138,88,0
138,89,1
138,90,0
138,91,1
138,92,1
138,93,1
138,94,1
138,95,1
138,96,1
138,97,1
138,98,0
138,99,1
138,100,0
138,101,0
138,102,1
138,103,1
138,104,2
138,105,0
138,106,1
138,107,1
138,108,0
138,109,1
138,110,1
138,111,0
138,112,1
138,113,1
138,114,1
138,115,0
138,116,0
138,117,1
138,118,1
138,119,1
138,120,1
138,121,1
138,122,1
138,123,1
138,124,0
138,125,1
138,126,1
138,127,1
138,128,1
138,129,1
138,130,0
138,131,1
138,132,1
138,133,1
138,134,2
138,135,0
138,136,1
138,137,1
138,138,1
138,139,1
138,140,1
138,141,1
138,142,1
138,143,1
138,144,1
138,145,0
138,146,1
138,147,1
138,148,1
138,149,1
138,150,0
138,151,1
138,152,0
138,153,1
138,154,1
138,155,1
138,156,1
138,157,1
138,158,1
138,159,1
138,160,1
138,161,1
138,162,1
138,163,1
138,164,0
138,165,1
138,166,1
138,167,1
138,168,0
138,169,0
138,170,1
138,171,0
138,172,1
138,173,0
138,174,1
138,175,1
138,176,1
138,177,0
138,178,1
138,179,0
138,180,1
138,181,0
138,182,1
138,183,1
138,184,1
138,185,1
138,186,1
138,187,1
138,188,1
138,189,1
138,190,1
138,191,1
138,192,1
138,193,1
138,194,1
138,195,1
138,196,0
138,197,1
138,198,0
138,199,1
138,200,1
139,1,1
139,2,1
139,3,1
139,4,0
139,5,1
139,6,1
139,7,1
139,8,1
139,9,1
139,10,1
139,11,1
139,12,0
139,13,0
139,14,1
139,15,1
139,16,1
139,17,1
139,18,1
139,19,1
139,20,1
139,21,0
139,22,1
139,23,0
139,24,1
139,25,1
139,26,2
139,27,1
139,28,1
139,29,0
139,30,1
139,31,1
139,32,1
139,33,1
139,34,1
139,35,1
139,36,1
139,37,1
139,38,1
139,39,1
139,40,1
139,41,1
139,42,1
139,43,1
139,44,1
139,45,1
139,46,1
139,47,1
139,48,2
139,49,1
139,50,0
139,51,0
139,52,1
139,53,1
139,54,1
139,55,0
139,56,1
139,57,1
139,58,1
139,59,1
139,60,1
139,61,1
139,62,1
139,63,0
139,64,1
139,65,1
139,66,1
139,67,1
139,68,1
139,69,2
139,70,1
139,71,1
139,72,1
139,73,1
139,74,1
139,75,2
139,76,1
139,77,2
139,78,0
139,79,1
139,80,1
139,81,1
139,82,1
139,83,1
139,84,1
139,85,1
139,86,1
139,87,1
139,88,1
139,89,0
139,90,1
139,91,1
139,92,1
139,93,1
139,94,1
139,95,1
139,96,0
139,97,1
139,98,1
139,99,1
139,100,1
139,101,1
139,102,1
139,103,0
139,104,1
139,105,1
139,106,0
139,107,0
139,108,0
139,109,1
139,110,1
139,111,0
139,112,1
139,113,1
139,114,1
139,115,2
139,116,0
139,117,0
139,118,2
139,119,0
139,120,1
139,121,1
139,122,1
139,123,1
139,124,1
139,125,0
139,126,0
139,127,1
139,128,0
139,129,0
139,130,1
139,131,0
139,132,1
139,133,1
139,134,0
139,135,1
139,136,1
139,137,1
139,138,0
139,139,1
139,140,1
139,141,1
139,142,1
139,143,0
139,144,1
139,145,1
139,146,0
139,147,1
139,148,1
139,149,1
139,150,1
139,151,1
139,152,1
139,153,1
139,154,1
139,155,1
139,156,0
139,157,1
139,158,1
139,159,1
139,160,1
139,161,1
139,162,1
139,163,0
139,164,1
139,165,1
139,166,0
139,167,1
139,168,1
139,169,0
139,170,1
139,171,1
139,172,0
139,173,1
139,174,1
139,175,1
139,176,1
139,177,0
139,178,1
139,179,1
139,180,1
139,181,0
139,182,1
139,183,1
139,184,1
139,185,0
139,186,2
139,187,1
139,188,1
139,189,0
139,190,1
139,191,1
139,192,1
139,193,0
139,194,1
139,195,1
139,196,1
139,197,1
139,198,1
139,199,1
139,200,1
140,1,1
140,2,1
140,3,1
140,4,0
140,5,1
140,6,0
140,7,1
140,8,1
140,9,0
140,10,1
140,11,1
140,12,0
140,13,1
140,14,1
140,15,1
140,16,1
140,17,1
140,18,1
140,19,1
140,20,1
140,21,1
140,22,1
140,23,1
140,24,1
140,25,1
140,26,1
140,27,1
140,28,1
140,29,1
140,30,1
140,31,1
140,32,1
140,33,0
140,34,2
140,35,2
140,36,1
140,37,0
140,38,1
140,39,1
140,40,1
140,41,1
140,42,1
140,43,2
140,44,1
140,45,1
140,46,1
140,47,0
140,48,1
140,49,1
140,50,1
140,51,0
140,52,1
140,53,0
140,54,1
140,55,1
140,56,1
140,57,0
140,58,1
140,59,1
140,60,1
140,61,0
140,62,1
140,63,1
140,64,0
140,65,1
140,66,1
140,67,1
140,68,1
140,69,0
140,70,1
140,71,0
140,72,1
140,73,1
140,74,0
140,75,1
140,76,1
140,77,0
140,78,0
140,79,1
140,80,0
140,81,1
140,82,1
140,83,1
140,84,1
140,85,1
140,86,1
140,87,1
140,88,1
140,89,1
140,90,1
140,91,1
140,92,1
140,93,1
140,94,1
140,95,1
140,96,1
140,97,1
140,98,1
140,99,1
140,100,1
140,101,0
140,102,1
140,103,1
140,104,1
140,105,1
140,106,1
140,107,0
140,108,1
140,109,1
140,110,1
140,111,2
140,112,0
140,113,1
140,114,1
140,115,1
140,116,1
140,117,1
140,118,1
140,119,1
140,120,1
140,121,0
140,122,1
140,123,1
140,124,0
140,125,1
140,126,1
140,127,1
140,128,1
140,129,1
140,130,1
140,131,1
140,132,0
140,133,1
140,134,1
140,135,1
140,136,0
140,137,1
140,138,1
140,139,1
140,140,2
140,141,1
140,142,1
140,143,1
140,144,0
140,145,1
140,146,1
140,147,1
140,148,1
140,149,1
140,150,1
140,151,1
140,152,1
140,153,1
140,154,1
140,155,1
140,156,1
140,157,1
140,158,1
140,159,1
140,160,0
140,161,1
140,162,1
140,163,1
140,164,1
140,165,1
140,166,1
140,167,1
140,168,1
140,169,1
140,170,1
140,171,1
140,172,1
140,173,1
140,174,1
140,175,1
140,176,1
140,177,1
140,178,1
140,179,1
140,180,1
140,181,0
140,182,1
140,183,1
140,184,1
140,185,1
140,186,1
140,187,0
140,188,1
140,189,2
140,190,1
140,191,1
140,192,1
140,193,0
140,194,0
140,195,1
140,196,1
140,197,1
140,198,1
140,199,1
140,200,1
141,1,1
141,2,1
141,3,0
141,4,1
141,5,1
141,6,1
141,7,1
141,8,1
141,9,0
141,10,1
141,11,1
141,12,1
141,13,0
141,14,0
141,15,1
141,16,1
141,17,1
141,18,2
141,19,1
141,20,0
141,21,0
141,22,1
141,23,1
141,24,1
141,25,0
141,26,1
141,27,1
141,28,1
141,29,1
141,30,1
141,31,1
141,32,0
141,33,1
141,34,1
141,35,1
141,36,1
141,37,1
141,38,1
141,39,0
141,40,1
141,41,0
141,42,0
141,43,1
141,44,1
141,45,1
141,46,0
141,47,1
141,48,1
141,49,1
141,50,1
141,51,1
141,52,1
141,53,1
141,54,1
141,55,1
141,56,1
141,57,1
141,58,1
141,59,1
141,60,1
141,61,1
141,62,0
141,63,0
141,64,0
141,65,1
141,66,1
141,67,1
141,68,1
141,69,1
141,70,1
141,71,1
141,72,0
141,73,1
141,74,1
141,75,1
141,76,1
141,77,1
141,78,0
141,79,1
141,80,1
141,81,0
141,82,1
141,83,0
141,84,1
141,85,1
141,86,0
141,87,1
141,88,1
141,89,1
141,90,1
141,91,1
141,92,0
141,93,0
141,94,0
141,95,0
141,96,1
141,97,2
141,98,1
141,99,1
141,100,0
141,101,1
141,102,1
141,103,1
141,104,0
141,105,0
141,106,1
141,107,0
141,108,1
141,109,1
141,110,1
141,111,1
141,112,1
141,113,1
141,114,1
141,115,1
141,116,1
141,117,0
141,118,1
141,119,1
141,120,1
141,121,1
141,122,1
141,123,1
141,124,1
141,125,1
141,126,1
141,127,1
141,128,1
141,129,0
141,130,1
141,131,1
141,132,1
141,133,1
141,134,1
141,135,1
141,136,1
141,137,1
141,138,1
141,139,1
141,140,1
141,141,0
141,142,1
141,143,1
141,144,0
141,145,1
141,146,1
141,147,1
141,148,1
141,149,0
141,150,0
141,151,1
141,152,1
141,153,1
141,154,1
141,155,1
141,156,1
141,157,1
141,158,1
141,159,1
141,160,0
141,161,0
141,162,2
141,163,1
141,164,1
141,165,0
141,166,1
141,167,1
141,168,1
141,169,1
141,170,0
141,171,1
141,172,1
141,173,1
141,174,0
141,175,0
141,176,1
141,177,1
141,178,1
141,179,1
141,180,0
141,181,0
141,182,1
141,183,0
141,184,1
141,185,1
141,186,1
141,187,1
141,188,0
141,189,1
141,190,1
141,191,0
141,192,1
141,193,1
141,194,0
141,195,1
141,196,1
141,197,1
141,198,1
141,199,0
141,200,1
142,1,0
142,2,1
142,3,1
142,4,1
142,5,0
142,6,0
142,7,1
142,8,1
142,9,1
142,10,1
142,11,1
142,12,0
142,13,0
142,14,1
142,15,0
142,16,1
142,17,1
142,18,1
142,19,1
142,20,1
142,21,1
142,22,0
142,23,1
142,24,1
142,25,1
142,26,0
142,27,1
142,28,1
142,29,0
142,30,1
142,31,1
142,32,1
142,33,1
142,34,1
142,35,1
142,36,1
142,37,1
142,38,1
142,39,1
142,40,1
142,41,1
142,42,1
142,43,1
142,44,0
142,45,0
142,46,1
142,47,1
142,48,0
142,49,1
142,50,0
142,51,1
142,52,1
142,53,1
142,54,1
142,55,0
142,56,1
142,57,1
142,58,1
142,59,1
142,60,1
142,61,1
142,62,0
142,63,1
142,64,1
142,65,1
142,66,1
142,67,0
142,68,0
142,69,1
142,70,1
142,71,1
142,72,1
142,73,1
142,74,1
142,75,0
142,76,1
142,77,0
142,78,1
142,79,0
142,80,1
142,81,1
142,82,1
142,83,1
142,84,1
142,85,1
142,86,1
142,87,1
142,88,1
142,89,1
142,90,1
142,91,0
142,92,1
142,93,1
142,94,1
142,95,0
142,96,0
142,97,0
142,98,1
142,99,0
142,100,1
142,101,1
142,102,0
142,103,1
142,104,2
142,105,1
142,106,1
142,107,1
142,108,0
142,109,1
142,110,1
142,111,0
142,112,1
142,113,1
142,114,1
142,115,1
142,116,0
142,117,0
142,118,1
142,119,1
142,120,1
142,121,1
142,122,1
142,123,1
142,124,0
142,125,1
142,126,0
142,127,1
142,128,1
142,129,1
142,130,1
142,131,1
142,132,1
142,133,1
142,134,1
142,135,1
142,136,1
142,137,2
142,138,0
142,139,0
142,140,1
142,141,1
142,142,1
142,143,0
142,144,1
142,145,1
142,146,1
142,147,1
142,148,1
142,149,0
142,150,1
142,151,1
142,152,0
142,153,1
142,154,1
142,155,1
142,156,1
142,157,1
142,158,1
142,159,0
142,160,1
142,161,1
142,162,1
142,163,1
142,164,1
142,165,1
142,166,1
142,167,1
142,168,1
142,169,0
142,170,0
142,171,0
142,172,1
142,173,1
142,174,1
142,175,1
142,176,1
142,177,1
142,178,1
142,179,1
142,180,1
142,181,0
142,182,1
142,183,1
142,184,1
142,185,0
142,186,0
142,187,0
142,188,2
142,189,1
142,190,1
142,191,1
142,192,1
142,193,1
142,194,1
142,195,1
142,196,1
142,197,1
142,198,0
142,199,1
142,200,0
143,1,1
143,2,1
143,3,0
143,4,1
143,5,1
143,6,1
143,7,1
143,8,1
143,9,1
143,10,0
143,11,1
143,12,1
143,13,0
143,14,1
143,15,1
143,16,1
143,17,1
143,18,1
143,19,0
143,20,1
143,21,1
143,22,1
143,23,0
143,24,0
143,25,0
143,26,1
143,27,1
143,28,1
143,29,1
143,30,1
143,31,1
143,32,1
